ID,DATE,TIME,TIME_OF_DAY,NETWORK,HEADLINE,SENTIMENT_LABEL,SENTIMENT_SCORE,EMOTION_SADNESS,EMOTION_FEAR,EMOTION_ANGER,EMOTION_DISGUST,EMOTION_JOY,PUTIN,TRUMP,TRUDEAU
92,2017-07-25,14:00:00,Day,CBC,"Government, Indigenous leaders herald health agreement that will dismantle 'colonial' system",neutral,0.0,0.08406,0.107559,0.103387,0.1875,0.354197,0,0,0
93,2017-07-25,14:00:00,Day,CBC,Conservative politicians flock to U.S. media to whip up ignorance and bile: Neil Macdonald,negative,-0.746994,0.321563,0.193553,0.433514,0.410394,0.008327,0,0,0
94,2017-07-25,14:00:00,Day,CBC,Canadian defence deal with Azerbaijan raises new questions about arms export controls,neutral,0.0,0.151276,0.154207,0.372229,0.170427,0.164228,0,0,0
95,2017-07-25,14:00:00,Day,CBC,"Reports of child pornography, sexual crimes against minors on the rise",negative,-0.869873,0.102051,0.068218,0.272718,0.722604,0.027719,0,0,0
96,2017-07-25,14:00:00,Day,CBC,"Pot charges drop in 2016, Statistics Canada reports",negative,-0.745176,0.264055,0.109235,0.135222,0.094174,0.02319,0,0,0
97,2017-07-25,14:00:00,Day,CBC,Pot charges rise in Montreal despite downward trend in rest of Canada,negative,-0.824517,0.426728,0.038044,0.141633,0.326101,0.126704,0,0,0
98,2017-07-25,14:00:00,Day,CBC,"Canada trails G7 in protecting land, parks advocates say",neutral,0.0,0.353421,0.059827,0.035737,0.302969,0.294152,0,0,0
99,2017-07-25,14:00:00,Day,CBC,'Battle for the centre' emerges in Alberta as unite-the-right vote succeeds ,positive,0.858155,0.213095,0.080184,0.226814,0.081732,0.40125,0,0,0
100,2017-07-25,14:00:00,Day,CBC,Canada wasn't — and isn't — ready for an Indigenous governor general,neutral,0.0,0.183346,0.089312,0.099651,0.109406,0.183204,0,0,0
101,2017-07-25,14:00:00,Day,CBC,"Despite 2015 defeat, NDP in better spot now than during most of party's past leadership races",neutral,0.0,0.338627,0.191674,0.078327,0.072877,0.401985,0,0,0
102,2017-07-25,14:00:00,Day,CBC,Intellectual property could be key as Canada and U.S. compete for frigate-building bids,neutral,0.0,0.10138,0.142341,0.085117,0.02946,0.473782,0,0,0
103,2017-07-25,14:00:00,Day,CBC,Ontario announces new mental health workers for troubled Pikangikum First Nation,neutral,0.0,0.373044,0.031057,0.142109,0.064258,0.375186,0,0,0
104,2017-07-25,14:00:00,Day,CBC,"Trudeau 'not working hard enough' on NAFTA file, says Scheer",negative,-0.7758,0.734158,0.191301,0.062282,0.03988,0.075634,0,0,1
105,2017-07-25,14:00:00,Day,CBC,Wildrose and PC members approve unite-the-right deal with 95% voting Yes,positive,0.579508,0.145339,0.069293,0.140261,0.06185,0.103479,0,0,0
106,2017-07-25,14:00:00,Day,CBC,Thousands free to return home as some B.C. wildfire evacuation orders downgraded,negative,-0.6572,0.233083,0.062109,0.104154,0.056573,0.159121,0,0,0
107,2017-07-25,14:00:00,Day,CBC,Illegal border crossings by asylum seekers decline in Manitoba but spike in Quebec,negative,-0.744114,0.193741,0.131668,0.231238,0.155623,0.141579,0,0,0
108,2017-07-26,14:00:00,Day,RT,CIA chief: China tops Russia & Iran as biggest long-term threat to US                                                                    ,negative,-0.861558,0.308477,0.708485,0.091799,0.071093,0.023936,0,0,0
109,2017-07-26,14:00:00,Day,RT,‘America 1st doesn't mean Europe last’ – EU lashes out at US sanctions against Russia                                                                    ,negative,-0.657066,0.503779,0.152942,0.090693,0.186679,0.070997,0,0,0
110,2017-07-26,14:00:00,Day,RT,German business lobby urges EU action against new US sanctions on Russia                                                                    ,negative,-0.752691,0.083609,0.121724,0.101034,0.147598,0.330194,0,0,0
111,2017-07-26,14:00:00,Day,RT,Iran will ‘strengthen defensive weapons’ in response to US sanctions – Rouhani                                                                    ,negative,-0.438211,0.346036,0.209881,0.24062,0.108074,0.143827,0,0,0
112,2017-07-26,14:00:00,Day,RT,"Refusing husband sex is emotional abuse, says Malaysian lawmaker                                                                     ",negative,-0.878608,0.28895,0.065685,0.327376,0.665807,0.004637,0,0,0
113,2017-07-26,14:00:00,Day,WT,Trump dings Murkowski for no-vote on health care debate,neutral,0.0,0.179362,0.05363,0.182024,0.227095,0.465424,0,1,0
114,2017-07-26,14:00:00,Day,WT,Scaramucci: White House will continue firing people not serving Trump ‘honorably’,neutral,0.0,0.234498,0.065084,0.244894,0.221169,0.251613,0,1,0
115,2017-07-26,14:00:00,Day,WT,Tim Ryan: Democrats’ new slogan needs to be more aspirational,neutral,0.0,0.239614,0.217503,0.05091,0.101904,0.376885,0,0,0
116,2017-07-26,14:00:00,Day,WT,"Senate Republicans win health care debate vote, but the fight has only begun",neutral,0.0,0.086591,0.011283,0.275553,0.563412,0.279022,0,0,0
117,2017-07-26,14:00:00,Day,WT,IRS finally agrees to clear last tea party case,neutral,0.0,0.080908,0.016613,0.03913,0.063321,0.817417,0,0,0
118,2017-07-26,14:00:00,Day,WT,"Trump says ‘time will tell’ about attorney general, but Senate Republicans defend Sessions",neutral,0.0,0.269783,0.020276,0.399288,0.536588,0.03729,0,1,0
119,2017-07-26,14:00:00,Day,WT,"Senate panels clash over access to Kushner, Manafort",negative,-0.654277,0.575104,0.091877,0.159916,0.146315,0.04072,0,0,0
120,2017-07-26,14:00:00,Day,WT,McConnell: Sessions ‘made right decision to recuse himself’,neutral,0.0,0.130377,0.110263,0.13051,0.037303,0.33517,0,0,0
121,2017-07-26,14:00:00,Day,WT,Scaramucci threatens to ‘fire everybody’ to stop White House leaks,negative,-0.811247,0.11765,0.587746,0.361081,0.235,0.058768,0,0,0
122,2017-07-26,14:00:00,Day,WT,House votes to undo federal consumer bureau’s arbitration rule,negative,-0.453285,0.253647,0.124471,0.109933,0.127813,0.370204,0,0,0
123,2017-07-26,14:00:00,Day,WT,DNC dumps $1.5 million into Virginia governor’s race,neutral,0.0,0.490426,0.149412,0.093695,0.148954,0.111893,0,0,0
124,2017-07-26,14:00:00,Day,WT,Congress cares more about the media than the voters: poll,neutral,0.0,0.35285,0.048344,0.161125,0.582369,0.042327,0,0,0
125,2017-07-26,14:00:00,Day,WT,House GOP leaders go back to drawing board on VA ‘choice’ measure,negative,-0.552764,0.348706,0.164514,0.123249,0.095671,0.357386,0,0,0
126,2017-07-26,14:00:00,Day,WT,"Recusal or not, Trump’s attacks on Sessions no way to help drain the swamp",negative,-0.787392,0.503363,0.535537,0.130658,0.052636,0.014141,0,1,0
127,2017-07-26,14:00:00,Day,WT,Trump to keep fulfilling promises made to American people,positive,0.734854,0.284259,0.048082,0.142702,0.383742,0.283881,0,1,0
128,2017-07-26,14:00:00,Day,CBC,"NAFTA talks: U.S. proposal for cross-border data storage at odds with B.C., N.S. law",neutral,0.0,0.164294,0.337353,0.070792,0.03625,0.293677,0,0,0
129,2017-07-26,14:00:00,Day,CBC,"'Don't be fooled,' says chief skeptical of Ottawa on 1st day of AFN meetings",negative,-0.718507,0.373909,0.183564,0.154376,0.033812,0.327551,0,0,0
130,2017-07-26,14:00:00,Day,CBC,"Changes coming to First Nations funding, feds tell AFN",negative,-0.405765,0.13278,0.018675,0.240399,0.270358,0.109746,0,0,0
131,2017-07-26,14:00:00,Day,CBC,"Immigration detention system is legal, though not always applied perfectly: judge",neutral,0.0,0.106099,0.036772,0.093339,0.037216,0.370101,0,0,0
132,2017-07-26,14:00:00,Day,CBC,"Pacific NorthWest LNG project in Port Edward, B.C., no longer proceeding",neutral,0.0,0.092426,0.100917,0.097696,0.076355,0.401598,0,0,0
133,2017-07-26,14:00:00,Day,CBC,Why Alberta's united right could be less than sum of its parts,neutral,0.0,0.336714,0.139959,0.093101,0.050157,0.260426,0,0,0
134,2017-07-26,14:00:00,Day,CBC,Trudeau and Horgan sidestep pipeline talks in 1st meeting,negative,-0.337588,0.208933,0.099772,0.080924,0.017871,0.289517,0,0,1
135,2017-07-26,14:00:00,Day,CBC,'My goal is to put the nastiness aside': Andrew Scheer on leading the Conservative Party,negative,-0.718644,0.119199,0.186955,0.144179,0.263785,0.265737,0,0,0
136,2017-07-26,14:00:00,Day,CBC,Trans Mountain pipeline gets Indigenous-led oversight committee,neutral,0.0,0.194529,0.147198,0.168332,0.119394,0.224307,0,0,0
137,2017-07-26,14:00:00,Day,CBC,"Government, Indigenous leaders herald health agreement that will dismantle 'colonial' system",neutral,0.0,0.08406,0.107559,0.103387,0.1875,0.354197,0,0,0
138,2017-07-26,14:00:00,Day,CBC,Conservative politicians flock to U.S. media to whip up ignorance and bile: Neil Macdonald,negative,-0.746994,0.321563,0.193553,0.433514,0.410394,0.008327,0,0,0
139,2017-07-26,14:00:00,Day,CBC,Canadian defence deal with Azerbaijan raises new questions about arms export controls,neutral,0.0,0.151276,0.154207,0.372229,0.170427,0.164228,0,0,0
140,2017-07-26,14:00:00,Day,CBC,"Reports of child pornography, sexual crimes against minors on the rise",negative,-0.869873,0.102051,0.068218,0.272718,0.722604,0.027719,0,0,0
141,2017-07-26,14:00:00,Day,CBC,"Pot charges drop in 2016, Statistics Canada reports",negative,-0.745176,0.264055,0.109235,0.135222,0.094174,0.02319,0,0,0
142,2017-07-26,14:00:00,Day,CBC,Pot charges rise in Montreal despite downward trend in rest of Canada,negative,-0.824517,0.426728,0.038044,0.141633,0.326101,0.126704,0,0,0
143,2017-07-26,14:00:00,Day,CBC,"Canada trails G7 in protecting land, parks advocates say",neutral,0.0,0.353421,0.059827,0.035737,0.302969,0.294152,0,0,0
144,2017-07-27,14:00:00,Day,RT,"I’d launch nukes at China on Trump's orders, says US Pacific Fleet chief                                                                    ",neutral,0.0,0.423897,0.086682,0.108347,0.15223,0.166535,0,1,0
145,2017-07-27,14:00:00,Day,RT,"'Counter-sanctions possible, trade war between EU & US would be very bad' - German economy minister                                                                    ",positive,0.513664,0.687858,0.284779,0.133007,0.071651,0.05696,0,0,0
146,2017-07-27,14:00:00,Day,RT,‘Terribly bad mistake’: US Senator says Russia sanctions go against EU energy security & free trade                                                                    ,negative,-0.744876,0.506758,0.402323,0.262678,0.083415,0.025186,0,0,0
147,2017-07-27,14:00:00,Day,RT,"Maduro to Trump: ‘Stop aggression against Venezuela, stop meddling in Latin American affairs'                                                                    ",negative,-0.410276,0.263133,0.137833,0.343123,0.380206,0.0433,0,1,0
148,2017-07-27,14:00:00,Day,RT,Netanyahu threatens to kick Al Jazeera out of Israel for ‘inciting’ Al-Aqsa protests                                                                    ,neutral,0.0,0.039172,0.363061,0.440503,0.464537,0.044949,0,0,0
149,2017-07-27,14:00:00,Day,WT,Trump looks for revenge on Murkowski after health care vote; Alaska projects in jeopardy: Report,neutral,0.0,0.12429,0.024193,0.224834,0.084547,0.414057,0,1,0
150,2017-07-27,14:00:00,Day,WT,Trump goads Republicans in tweet over health care vote,neutral,0.0,0.17267,0.002124,0.090854,0.599863,0.282625,0,1,0
151,2017-07-27,14:00:00,Day,WT,Hillary skates again on email scandal,negative,-0.427118,0.120813,0.048997,0.30509,0.591173,0.086799,0,0,0
