ID,DATE,TIME,TIME_OF_DAY,NETWORK,HEADLINE,SENTIMENT_LABEL,SENTIMENT_SCORE,EMOTION_SADNESS,EMOTION_FEAR,EMOTION_ANGER,EMOTION_DISGUST,EMOTION_JOY,PUTIN,TRUMP,TRUDEAU
21,2017-07-20,11:00:00,Morning,CBC,Canada's U.S. ambassador says there will be no rush to sign 'bad deal' in new NAFTA,negative,-0.655432,0.65741,0.195383,0.212881,0.140653,0.0171,0,0,0
22,2017-07-20,11:00:00,Morning,CBC,'Come to CRA before we go to you': International deal designed to expose offshore tax cheats,negative,-0.816204,0.138795,0.1167,0.542498,0.210134,0.021552,0,0,0
23,2017-07-20,11:00:00,Morning,CBC,Telecom exec Ian Scott to be next CRTC chair starting September,neutral,0.0,0.157952,0.117371,0.075167,0.068679,0.236827,0,0,0
24,2017-07-21,11:00:01,Morning,RT,‘Russians find any place they can make our lives more difficult’ – CIA chief                                                                    ,negative,-0.299021,0.246222,0.473805,0.104977,0.081092,0.273964,0,0,0
25,2017-07-21,11:00:01,Morning,RT,"US ‘global strike’ concept a direct threat, nuclear arms are good deterrent – Russian naval doctrine                                                                    ",neutral,0.0,0.087418,0.910162,0.056964,0.049919,0.035825,0,0,0
26,2017-07-21,11:00:01,Morning,RT,"‘I’m scared & shocked’: Eyewitness of Aegean earthquake reveals dramatic aftermath (PHOTOS, VIDEOS)                                                                    ",negative,-0.591427,0.130854,0.746254,0.033129,0.079753,0.085988,0,0,0
27,2017-07-21,11:00:01,Morning,RT,‘Dogs eating bodies’: Witnesses recall the horrors of US-led liberation of Raqqa                                                                    ,negative,-0.466399,0.214669,0.53449,0.045048,0.419328,0.010717,0,0,0
28,2017-07-21,11:00:01,Morning,RT,'Everything will collapse': German courts ‘overwhelmed’ by asylum seeker claims                                                                    ,negative,-0.639542,0.261228,0.162316,0.17506,0.132161,0.050718,0,0,0
29,2017-07-21,11:00:01,Morning,WT,FBI relies on discredited dossier in Russia investigation,negative,-0.546289,0.235329,0.104714,0.157561,0.22847,0.073006,0,0,0
30,2017-07-21,11:00:01,Morning,WT,White House says Trump still backs Sessions as attorney general,neutral,0.0,0.373336,0.293143,0.309915,0.102674,0.136073,0,1,0
31,2017-07-21,11:00:01,Morning,WT,"Senate confirms John Bush, Trump’s 6th Circuit Court pick",neutral,0.0,0.157872,0.199725,0.0578,0.271914,0.087972,0,1,0
32,2017-07-21,11:00:01,Morning,WT,"With longer odds, Senate Republicans forge ahead with Obamacare repeal plans",negative,-0.352135,0.224379,0.055865,0.2863,0.469749,0.040697,0,0,0
33,2017-07-21,11:00:01,Morning,WT,John McCain tweets he’ll ‘be back soon’ to Senate after brain cancer diagnosis ,negative,-0.637716,0.450867,0.375366,0.093305,0.327745,0.051454,0,0,0
34,2017-07-21,11:00:01,Morning,WT,Trump supporters fear Mueller’s peek into business dealings will be fatal blow,negative,-0.714798,0.0777,0.867567,0.032919,0.12976,0.028334,0,1,0
35,2017-07-21,11:00:01,Morning,WT,DeVos urges state legislators to take on foes of campus free speech,negative,-0.375059,0.21414,0.261204,0.197953,0.192077,0.091115,0,0,0
36,2017-07-21,11:00:01,Morning,WT,Broadcasters undermine Trump with an ‘Iron Curtain’ of hostile Russia news,negative,-0.640714,0.18063,0.359624,0.211557,0.145857,0.118387,0,1,0
37,2017-07-21,11:00:01,Morning,WT,"Trump axes 860 Obama regulations, 179 from ‘secret’ list",neutral,0.0,0.166335,0.059204,0.042006,0.040973,0.502597,0,1,0
38,2017-07-21,11:00:01,Morning,WT,Steve King says firing Sessions would be a mistake for Trump ,negative,-0.345364,0.605094,0.111088,0.354835,0.094665,0.066135,0,1,0
39,2017-07-21,11:00:01,Morning,WT,Trump remains mum on next step of Middle East war plan,neutral,0.0,0.283832,0.263555,0.269069,0.180999,0.069068,0,1,0
40,2017-07-21,11:00:01,Morning,WT,CBO score for revised GOP health plan shows minimal change; 22 million would still be uninsured,negative,-0.653906,0.301181,0.212845,0.031499,0.081166,0.426913,0,0,0
41,2017-07-21,11:00:01,Morning,WT,Republican senators must embrace boldness to win health care fight,neutral,0.0,0.097879,0.010922,0.106066,0.254148,0.610408,0,0,0
42,2017-07-21,11:00:01,Morning,WT,Members of Congress join protests of Chinese Falun Gong persecution,negative,-0.306733,0.140009,0.138917,0.504374,0.285918,0.105595,0,0,0
43,2017-07-21,11:00:01,Morning,WT,"Glioblastoma: Rare, deadly and incurable brain cancer",negative,-0.889985,0.574115,0.271492,0.076858,0.055649,0.189417,0,0,0
44,2017-07-21,11:00:01,Morning,CBC,"Supreme Court building to get $1B rehab in 2023, well after systems risk failure",neutral,0.0,0.362541,0.567314,0.038733,0.057308,0.072105,0,0,0
45,2017-07-21,11:00:01,Morning,CBC,"Watch Power & Politics for July 20, 2017",positive,0.537161,0.340674,0.064217,0.124518,0.148697,0.198403,0,0,0
46,2017-07-21,11:00:01,Morning,CBC,Ship that may have sunk admiral's career to be unveiled in Quebec,neutral,0.0,0.258821,0.211206,0.276297,0.149155,0.074223,0,0,0
47,2017-07-21,11:00:01,Morning,CBC,Kelly Knight Craft promises as U.S. ambassador to further Canada relationship,neutral,0.0,0.318507,0.064629,0.042059,0.102993,0.421433,0,0,0
48,2017-07-21,11:00:01,Morning,CBC,The Pollcast: What the Wildrose-PC merger vote means for Alberta politics,neutral,0.0,0.274745,0.020316,0.231736,0.383589,0.090125,0,0,0
49,2017-07-21,11:00:01,Morning,CBC,"Far-right Quebec group linked to vote against Muslim cemetery, says writer",neutral,0.0,0.138848,0.026485,0.270952,0.470773,0.279438,0,0,0
50,2017-07-21,11:00:01,Morning,CBC,"Andrew Scheer names Lisa Raitt deputy leader, announces 'gender diverse' House leadership team",neutral,0.0,0.04182,0.067621,0.087095,0.155908,0.051563,0,0,0
51,2017-07-21,11:00:01,Morning,CBC,Julie Payette's vetting for governor general questioned amid 'disquieting' revelations,neutral,0.0,0.396841,0.122191,0.053341,0.218727,0.178324,0,0,0
52,2017-07-21,11:00:01,Morning,CBC,Canada's high court to hear B.C. appeal in battle against big tobacco,negative,-0.624822,0.339027,0.247459,0.167842,0.138141,0.069112,0,0,0
53,2017-07-21,11:00:01,Morning,CBC,Midweek podcast: Morneau closing the loop and B.C. (finally) gets a premier,neutral,0.0,0.235282,0.021418,0.035052,0.003306,0.681425,0,0,0
54,2017-07-21,11:00:01,Morning,CBC,Trump's 'influential' pick for ambassador to Canada faces Senate hearing,neutral,0.0,0.212179,0.141786,0.09575,0.412352,0.05467,0,1,0
55,2017-07-21,11:00:01,Morning,CBC,Deadline for decision on Canada Post home delivery missed as Liberals ponder way forward,negative,-0.817591,0.508887,0.229576,0.124814,0.111426,0.040041,0,0,0
56,2017-07-21,11:00:01,Morning,CBC,Trudeau's silence on Payette's expunged assault charge shows double standard: Robyn Urback,negative,-0.587314,0.222958,0.126404,0.322813,0.549017,0.02306,0,0,1
57,2017-07-21,11:00:01,Morning,CBC,Premiers ask for pot legalization delay if federal government can't resolve key concerns,negative,-0.765299,0.410533,0.100775,0.131522,0.045502,0.036938,0,0,0
58,2017-07-21,11:00:01,Morning,CBC,NAFTA talks: Trump administration announces Aug. 16 start date in D.C.,neutral,0.0,0.164615,0.059925,0.106117,0.124827,0.280334,0,1,0
59,2017-07-21,11:00:01,Morning,CBC,Governor General breaches royal protocol by touching Queen to avoid her stumbling on 'slippy' carpet,negative,-0.320181,0.131137,0.174993,0.211012,0.220224,0.199799,0,0,0
60,2017-07-22,11:00:01,Morning,RT,'Illegitimate coalition' must pay for destroying Syria – Damascus to UN                                                                    ,negative,-0.660032,0.251829,0.136185,0.645524,0.270273,0.003782,0,0,0
61,2017-07-22,11:00:01,Morning,RT,"US contributed to ISIS creation, now tries to claim victory over it – Iraqi VP talks tough                                                                    ",neutral,0.0,0.431424,0.113792,0.127521,0.101452,0.013461,0,0,0
62,2017-07-22,11:00:01,Morning,RT,Polish Senate approves controversial Supreme Court reform bill                                                                    ,neutral,0.0,0.132773,0.116278,0.153334,0.196739,0.037165,0,0,0
63,2017-07-22,11:00:01,Morning,RT,"German media failed to objectively report refugee crisis, sided with govt agenda – study                                                                    ",negative,-0.670665,0.625245,0.154946,0.125173,0.426319,0.001104,0,0,0
64,2017-07-22,11:00:01,Morning,RT,US special operations chief confirms end of CIA support for anti-Assad forces in Syria                                                                    ,neutral,0.0,0.21383,0.269909,0.316322,0.431672,0.046153,0,0,0
65,2017-07-22,11:00:01,Morning,WT,Senate ref flags key parts of GOP health bill plan,neutral,0.0,0.049776,0.049225,0.10195,0.072737,0.015093,0,0,0
66,2017-07-22,11:00:01,Morning,WT,Sarah Huckabee Sanders promoted to White House press secretary,neutral,0.0,0.088791,0.190019,0.136287,0.497048,0.184213,0,0,0
67,2017-07-22,11:00:01,Morning,WT,Anthony Scaramucci meets the press; Sarah Huckabee Sanders promoted,neutral,0.0,0.04726,0.090208,0.122957,0.465845,0.307358,0,0,0
68,2017-07-22,11:00:01,Morning,WT,AFT’s Randi Weingarten blasts school-choice reforms as ‘polite cousins of segregation’,neutral,0.0,0.151137,0.06077,0.115003,0.090803,0.616011,0,0,0
69,2017-07-22,11:00:01,Morning,WT,Trump’s new White House communications chief has voiced support for gun control,neutral,0.0,0.274591,0.390536,0.197685,0.113297,0.190278,0,1,0
70,2017-07-22,11:00:01,Morning,WT,"Preet Bharara, ousted federal prosecutor, blasts Trump over Mueller probe reports",neutral,0.0,0.421521,0.029349,0.095337,0.057406,0.182893,0,1,0
71,2017-07-22,11:00:01,Morning,WT,VP Pence implores senators to ‘step up’ on health care bill,neutral,0.0,0.056608,0.03141,0.054854,0.073624,0.092852,0,0,0
72,2017-07-22,11:00:01,Morning,WT,"Sean Spicer resigns as White House press secretary, calls Scaramucci hire a mistake",negative,-0.315773,0.287068,0.316251,0.399922,0.157411,0.032668,0,0,0
73,2017-07-22,11:00:01,Morning,WT,"Trump to order major review of defense industrial base, improved military readiness",neutral,0.0,0.360658,0.154995,0.020043,0.095699,0.082008,0,1,0
74,2017-07-22,11:00:01,Morning,WT,Former CBO directors defend agency’s integrity ,neutral,0.0,0.211289,0.043455,0.225408,0.300864,0.128922,0,0,0
75,2017-07-22,11:00:01,Morning,WT,Trump’s legal team making major changes: Reports,neutral,0.0,0.083641,0.065887,0.105373,0.060375,0.110578,0,1,0
76,2017-07-22,11:00:01,Morning,WT,Ted Cruz says Senate is close to passing a health care bill,positive,0.452146,0.409329,0.057421,0.158609,0.235602,0.158298,0,0,0
77,2017-07-22,11:00:01,Morning,WT,Kellyanne Conway: It’s time for Congress to ‘do its job’ on health care,positive,0.696643,0.224614,0.038903,0.107245,0.059624,0.483579,0,0,0
78,2017-07-22,11:00:01,Morning,WT,"Sergey Lavrov suggests there may have been more meetings between Trump, Putin: Report",neutral,0.0,0.125291,0.087039,0.04313,0.021783,0.170024,1,1,0
79,2017-07-22,11:00:01,Morning,WT,Richard Blumenthal: Trump possibly obstructing justice with Mueller case,neutral,0.0,0.457075,0.019085,0.131793,0.078845,0.11107,0,1,0
80,2017-07-22,11:00:01,Morning,CBC,"Watch Power & Politics for July 21, 2017",positive,0.524067,0.340674,0.064217,0.124518,0.148697,0.198403,0,0,0
81,2017-07-22,11:00:01,Morning,CBC,Khadr's war crimes appeal could hinge on bin Laden propagandist's case,negative,-0.927592,0.341089,0.094213,0.225743,0.440834,0.050466,0,0,0
82,2017-07-22,11:00:01,Morning,CBC,Scheer says anti-Khadr campaign in U.S. media is fair game as NDP cry hypocrisy,neutral,0.0,0.704247,0.084772,0.113646,0.379756,0.016175,0,0,0
83,2017-07-22,11:00:01,Morning,CBC,"Pierre Poilievre's golf shirt a faux pas, elections watchdog rules",positive,0.436391,,,,,,0,0,0
84,2017-07-22,11:00:01,Morning,CBC,'These are our children': Sexual abuse and suicide rate among Indigenous youth,negative,-0.60087,0.666159,0.105401,0.157855,0.302244,0.007464,0,0,0
85,2017-07-22,11:00:01,Morning,CBC,Judicial watchdog finds no problem with judges attending sponsored cocktail parties,neutral,0.0,0.265863,0.05113,0.163771,0.097352,0.340228,0,0,0
86,2017-07-22,11:00:01,Morning,CBC,Trudeau defends his choice for governor general amid revelations about her past,negative,-0.430983,0.29668,0.102646,0.143447,0.288097,0.213951,0,0,1
87,2017-07-22,11:00:01,Morning,CBC,"Watch Power & Politics for July 20, 2017",positive,0.537161,0.340674,0.064217,0.124518,0.148697,0.198403,0,0,0
88,2017-07-22,11:00:01,Morning,CBC,Progressive Conservatives begin voting on proposed unity merger with Wildrose,neutral,0.0,0.154442,0.167875,0.18708,0.294974,0.274371,0,0,0
89,2017-07-22,11:00:01,Morning,CBC,The Pollcast: What the Wildrose-PC merger vote means for Alberta politics,neutral,0.0,0.274745,0.020316,0.231736,0.383589,0.090125,0,0,0
90,2017-07-22,11:00:01,Morning,CBC,"Anger makes people more economically conservative, research suggests",negative,-0.544451,0.20598,0.253195,0.361163,0.225286,0.16026,0,0,0
91,2017-07-22,11:00:01,Morning,CBC,"Supreme Court building to get $1B rehab in 2023, well after systems risk failure",neutral,0.0,0.362541,0.567314,0.038733,0.057308,0.072105,0,0,0
92,2017-07-22,11:00:01,Morning,CBC,Ship that may have sunk admiral's career to be unveiled in Quebec,neutral,0.0,0.258821,0.211206,0.276297,0.149155,0.074223,0,0,0
93,2017-07-22,11:00:01,Morning,CBC,Kelly Knight Craft promises as U.S. ambassador to further Canada relationship,neutral,0.0,0.318507,0.064629,0.042059,0.102993,0.421433,0,0,0
94,2017-07-22,11:00:01,Morning,CBC,"Far-right Quebec group linked to vote against Muslim cemetery, says writer",neutral,0.0,0.138848,0.026485,0.270952,0.470773,0.279438,0,0,0
95,2017-07-22,11:00:01,Morning,CBC,"Andrew Scheer names Lisa Raitt deputy leader, announces 'gender diverse' House leadership team",neutral,0.0,0.04182,0.067621,0.087095,0.155908,0.051563,0,0,0
96,2017-07-23,11:00:01,Morning,RT,Russia is no longer America's 'single' biggest threat – top US general                                                                    ,negative,-0.631088,0.188977,0.816807,0.042162,0.095883,0.04484,0,0,0
97,2017-07-23,11:00:01,Morning,RT,Rocket launched from Gaza Strip – Israeli military                                                                    ,neutral,0.0,0.462785,0.124685,0.069402,0.330528,0.141775,0,0,0
98,2017-07-23,11:00:01,Morning,RT,"'We’re bad day away from Russians asking, ‘Why are you still in Syria?’ – top US commander                                                                    ",neutral,0.0,0.519887,0.508724,0.138634,0.121035,0.016951,0,0,0
99,2017-07-23,11:00:01,Morning,RT,"EU concerned over US bill on Russia sanctions, warns of ‘unintended consequences’                                                                     ",neutral,0.0,0.146506,0.440041,0.452291,0.096083,0.014697,0,0,0
100,2017-07-23,11:00:01,Morning,RT,"Israeli police clash with Palestinians in Jerusalem, RT Arabic reporter caught in violence (VIDEO)                                                                    ",negative,-0.505608,0.394821,0.246561,0.261033,0.388061,0.053977,0,0,0
101,2017-07-23,11:00:01,Morning,WT,New Trump communications director says he’ll delete old tweets to avoid ‘distraction’,negative,-0.620619,0.619836,0.169837,0.234789,0.200632,0.034182,0,1,0
102,2017-07-23,11:00:01,Morning,WT,"Sen. Gardner stays cool as pro-Obamacare activists target him with sit-ins, shout-downs",neutral,0.0,0.143639,0.289119,0.254451,0.221453,0.199189,0,0,0
103,2017-07-23,11:00:01,Morning,WT,Congress strikes deal to stiffen Russia sanctions; Trump questions boost bill,neutral,0.0,0.108767,0.116927,0.292749,0.253957,0.143244,0,1,0
104,2017-07-23,11:00:01,Morning,WT,Trump tweets ‘the U.S. President has the complete power to pardon’,positive,0.436383,0.131341,0.035175,0.143701,0.280548,0.337102,0,1,0
105,2017-07-23,11:00:01,Morning,WT,Boss of firm behind anti-Trump dossier to plead the Fifth at congressional hearing,negative,-0.651379,0.135338,0.191962,0.252246,0.275273,0.262374,0,1,0
106,2017-07-23,11:00:01,Morning,WT,Senate ref flags key parts of GOP health bill plan,neutral,0.0,0.049776,0.049225,0.10195,0.072737,0.015093,0,0,0
107,2017-07-23,11:00:01,Morning,WT,Sarah Huckabee Sanders promoted to White House press secretary,neutral,0.0,0.088791,0.190019,0.136287,0.497048,0.184213,0,0,0
108,2017-07-23,11:00:01,Morning,WT,Anthony Scaramucci meets the press; Sarah Huckabee Sanders promoted,neutral,0.0,0.04726,0.090208,0.122957,0.465845,0.307358,0,0,0
109,2017-07-23,11:00:01,Morning,WT,AFT’s Randi Weingarten blasts school-choice reforms as ‘polite cousins of segregation’,neutral,0.0,0.151137,0.06077,0.115003,0.090803,0.616011,0,0,0
110,2017-07-23,11:00:01,Morning,WT,Trump’s new White House communications chief has voiced support for gun control,neutral,0.0,0.274591,0.390536,0.197685,0.113297,0.190278,0,1,0
111,2017-07-23,11:00:01,Morning,WT,"Preet Bharara, ousted federal prosecutor, blasts Trump over Mueller probe reports",neutral,0.0,0.421521,0.029349,0.095337,0.057406,0.182893,0,1,0
112,2017-07-23,11:00:01,Morning,WT,VP Pence implores senators to ‘step up’ on health care bill,neutral,0.0,0.056608,0.03141,0.054854,0.073624,0.092852,0,0,0
113,2017-07-23,11:00:01,Morning,WT,"Sean Spicer resigns as White House press secretary, calls Scaramucci hire a mistake",negative,-0.315773,0.287068,0.316251,0.399922,0.157411,0.032668,0,0,0
114,2017-07-23,11:00:01,Morning,WT,"Trump to order major review of defense industrial base, improved military readiness",neutral,0.0,0.360658,0.154995,0.020043,0.095699,0.082008,0,1,0
115,2017-07-23,11:00:01,Morning,WT,Former CBO directors defend agency’s integrity ,neutral,0.0,0.211289,0.043455,0.225408,0.300864,0.128922,0,0,0
116,2017-07-23,11:00:01,Morning,CBC,Thousands free to return home as some B.C. wildfire evacuation orders downgraded,negative,-0.6572,0.233083,0.062109,0.104154,0.056573,0.159121,0,0,0
117,2017-07-23,11:00:01,Morning,CBC,Illegal border crossings by asylum seekers decline in Manitoba but spike in Quebec,negative,-0.744114,0.193741,0.131668,0.231238,0.155623,0.141579,0,0,0
118,2017-07-23,11:00:01,Morning,CBC,"In historic 1st, transgender inmate wins transfer to women's prison",neutral,0.0,0.275068,0.050379,0.171689,0.331787,0.187426,0,0,0
119,2017-07-23,11:00:01,Morning,CBC,Many Indigenous families not applying for Canada child benefit: documents,neutral,0.0,0.05856,0.049126,0.019824,0.133929,0.224482,0,0,0
120,2017-07-23,11:00:01,Morning,CBC,"Watch Power & Politics for July 21, 2017",positive,0.524067,0.340674,0.064217,0.124518,0.148697,0.198403,0,0,0
121,2017-07-23,11:00:01,Morning,CBC,Khadr's war crimes appeal could hinge on bin Laden propagandist's case,negative,-0.927592,0.341089,0.094213,0.225743,0.440834,0.050466,0,0,0
122,2017-07-23,11:00:01,Morning,CBC,Scheer says anti-Khadr campaign in U.S. media is fair game as NDP cry hypocrisy,neutral,0.0,0.704247,0.084772,0.113646,0.379756,0.016175,0,0,0
123,2017-07-23,11:00:01,Morning,CBC,"Pierre Poilievre's golf shirt a faux pas, elections watchdog rules",positive,0.436391,,,,,,0,0,0
124,2017-07-23,11:00:01,Morning,CBC,'These are our children': Sexual abuse and suicide rate among Indigenous youth,negative,-0.60087,0.666159,0.105401,0.157855,0.302244,0.007464,0,0,0
125,2017-07-23,11:00:01,Morning,CBC,Judicial watchdog finds no problem with judges attending sponsored cocktail parties,neutral,0.0,0.265863,0.05113,0.163771,0.097352,0.340228,0,0,0
126,2017-07-23,11:00:01,Morning,CBC,Trudeau defends his choice for governor general amid revelations about her past,negative,-0.430983,0.29668,0.102646,0.143447,0.288097,0.213951,0,0,1
127,2017-07-23,11:00:01,Morning,CBC,"Watch Power & Politics for July 20, 2017",positive,0.537161,0.340674,0.064217,0.124518,0.148697,0.198403,0,0,0
128,2017-07-23,11:00:01,Morning,CBC,Progressive Conservatives begin voting on proposed unity merger with Wildrose,neutral,0.0,0.154442,0.167875,0.18708,0.294974,0.274371,0,0,0
129,2017-07-23,11:00:01,Morning,CBC,The Pollcast: What the Wildrose-PC merger vote means for Alberta politics,neutral,0.0,0.274745,0.020316,0.231736,0.383589,0.090125,0,0,0
130,2017-07-23,11:00:01,Morning,CBC,"Anger makes people more economically conservative, research suggests",negative,-0.544451,0.20598,0.253195,0.361163,0.225286,0.16026,0,0,0
131,2017-07-23,11:00:01,Morning,CBC,"Supreme Court building to get $1B rehab in 2023, well after systems risk failure",neutral,0.0,0.362541,0.567314,0.038733,0.057308,0.072105,0,0,0
132,2017-07-24,11:00:00,Morning,RT,Brussels to act ‘within days’ if US sanctions hurt EU trade with Russia – internal memo                                                                     ,negative,-0.425777,0.590731,0.312547,0.102061,0.04144,0.109876,0,0,0
133,2017-07-24,11:00:00,Morning,RT,China warns India not to ‘push its luck’ amid border stand-off in Himalayas                                                                    ,neutral,0.0,0.184131,0.349348,0.338568,0.110841,0.242774,0,0,0
134,2017-07-24,11:00:00,Morning,RT,‘We hear nothing in Western media about devastation of Mosul’: Academic who visited city to RT                                                                      ,negative,-0.749669,0.186341,0.077446,0.050191,0.348857,0.326696,0,0,0
135,2017-07-24,11:00:00,Morning,RT,Futuristic jets & battle hardened planes: Highlights of Russia’s MAKS 2017 airshow (VIDEOS)                                                                    ,positive,0.892332,0.263729,0.214012,0.130056,0.071745,0.128272,0,0,0
136,2017-07-24,11:00:00,Morning,RT,‘Crimea has always been Russia’: Award winning filmmaker Kusturica says during Peninsula visit                                                                    ,neutral,0.0,0.064084,0.099502,0.044862,0.098922,0.681013,0,0,0
137,2017-07-24,11:00:00,Morning,WT,Jared Kushner denies collusion in statement ahead of Capitol Hill testimony,positive,0.677632,0.31435,0.014762,0.238734,0.236682,0.104095,0,0,0
138,2017-07-24,11:00:00,Morning,WT,Rand Paul: Trump likely has ability to pardon himself,neutral,0.0,0.25579,0.122121,0.051826,0.079756,0.185896,0,1,0
139,2017-07-24,11:00:00,Morning,WT,"Jared Kushner: Jewish-American paradox, traditional presidential family adviser",neutral,0.0,0.237747,0.06452,0.046227,0.376418,0.154744,0,0,0
140,2017-07-24,11:00:00,Morning,WT,Al Franken wants Attorney General Jeff Sessions to testify again after anonymous report,negative,-0.358745,0.161287,0.107242,0.290101,0.077196,0.150215,0,0,0
141,2017-07-24,11:00:00,Morning,WT,Ethanol bill defeated in Senate,negative,-0.372534,0.303073,0.269003,0.234775,0.191104,0.024459,0,0,0
142,2017-07-24,11:00:00,Morning,WT,"Chuck Schumer previews Democrats’ new economic plan, party unity",neutral,0.0,0.094395,0.108967,0.057157,0.042138,0.561548,0,0,0
143,2017-07-24,11:00:00,Morning,WT,Senate to hold procedural vote on health care,neutral,0.0,0.204243,0.033156,0.186882,0.262109,0.396944,0,0,0
144,2017-07-24,11:00:00,Morning,WT,Congress’ bipartisan agreement to take hard line against Russia puts Trump to test on sanctions,neutral,0.0,0.600487,0.133944,0.137812,0.285426,0.016203,0,1,0
145,2017-07-24,11:00:00,Morning,WT,Anthony Scaramucci cuts to the chase,neutral,0.0,0.45902,0.124595,0.28164,0.211715,0.093192,0,0,0
146,2017-07-24,11:00:00,Morning,WT,Vets balk at Hill proposal to offer ‘choice’ health care,neutral,0.0,0.251076,0.029788,0.015713,0.05324,0.658184,0,0,0
147,2017-07-24,11:00:00,Morning,WT,Fact-checkers drawn into heated debate over number of noncitizens who vote illegally,negative,-0.693429,0.148027,0.071996,0.366962,0.347539,0.191261,0,0,0
148,2017-07-24,11:00:00,Morning,WT,"Nominee for deputy Interior secretary violated disclosure laws, say green groups",neutral,0.0,0.158246,0.066317,0.189428,0.119603,0.144764,0,0,0
149,2017-07-24,11:00:00,Morning,WT,"Maryland Democrats see opportunity in governor’s race, try to link Hogan with Trump",neutral,0.0,0.236239,0.03229,0.137703,0.157706,0.041266,0,1,0
