ID,DATE,TIME,TIME_OF_DAY,NETWORK,HEADLINE,SENTIMENT_LABEL,SENTIMENT_SCORE,EMOTION_SADNESS,EMOTION_FEAR,EMOTION_ANGER,EMOTION_DISGUST,EMOTION_JOY,PUTIN,TRUMP,TRUDEAU
68,2017-07-21,18:00:00,Evening,CBC,Julie Payette's vetting for governor general questioned amid 'disquieting' revelations,neutral,0.0,0.396841,0.122191,0.053341,0.218727,0.178324,0,0,0
69,2017-07-21,18:00:00,Evening,CBC,Midweek podcast: Morneau closing the loop and B.C. (finally) gets a premier,neutral,0.0,0.235282,0.021418,0.035052,0.003306,0.681425,0,0,0
70,2017-07-21,18:00:00,Evening,CBC,Trump's 'influential' pick for ambassador to Canada faces Senate hearing,neutral,0.0,0.212179,0.141786,0.09575,0.412352,0.05467,0,1,0
71,2017-07-21,18:00:00,Evening,CBC,Deadline for decision on Canada Post home delivery missed as Liberals ponder way forward,negative,-0.817591,0.508887,0.229576,0.124814,0.111426,0.040041,0,0,0
72,2017-07-22,18:00:01,Evening,RT,Russia’s Sukhoi T-50 fighter proves ‘no physical limits exist for pilots’ (VIDEOS)                                                                    ,neutral,0.0,0.134245,0.087225,0.089266,0.149673,0.229147,0,0,0
73,2017-07-22,18:00:01,Evening,RT,Interpol fears ISIS trained 170+ bomb attackers for Europe – media                                                                    ,neutral,0.0,0.090575,0.835037,0.074165,0.281178,0.003863,0,0,0
74,2017-07-22,18:00:01,Evening,RT,"German media failed to objectively report refugee crisis, sided with govt agenda – study                                                                    ",negative,-0.670665,0.625245,0.154946,0.125173,0.426319,0.001104,0,0,0
75,2017-07-22,18:00:01,Evening,RT,"US contributed to ISIS creation, now tries to claim victory over it – Iraqi VP talks tough                                                                    ",neutral,0.0,0.431424,0.113792,0.127521,0.101452,0.013461,0,0,0
76,2017-07-22,18:00:01,Evening,RT,'Illegitimate coalition' must pay for destroying Syria – Damascus to UN                                                                    ,negative,-0.660032,0.251829,0.136185,0.645524,0.270273,0.003782,0,0,0
77,2017-07-22,18:00:01,Evening,WT,"Sen. Gardner stays cool as pro-Obamacare activists target him with sit-ins, shout-downs",neutral,0.0,0.143639,0.289119,0.254451,0.221453,0.199189,0,0,0
78,2017-07-22,18:00:01,Evening,WT,Congress strikes deal to stiffen Russia sanctions; Trump questions boost bill,neutral,0.0,0.108767,0.116927,0.292749,0.253957,0.143244,0,1,0
79,2017-07-22,18:00:01,Evening,WT,Trump tweets ‘the U.S. President has the complete power to pardon’,positive,0.436383,0.131341,0.035175,0.143701,0.280548,0.337102,0,1,0
80,2017-07-22,18:00:01,Evening,WT,Boss of firm behind anti-Trump dossier to plead the Fifth at congressional hearing,negative,-0.651379,0.135338,0.191962,0.252246,0.275273,0.262374,0,1,0
81,2017-07-22,18:00:01,Evening,WT,Senate ref flags key parts of GOP health bill plan,neutral,0.0,0.049776,0.049225,0.10195,0.072737,0.015093,0,0,0
82,2017-07-22,18:00:01,Evening,WT,Sarah Huckabee Sanders promoted to White House press secretary,neutral,0.0,0.088791,0.190019,0.136287,0.497048,0.184213,0,0,0
83,2017-07-22,18:00:01,Evening,WT,Anthony Scaramucci meets the press; Sarah Huckabee Sanders promoted,neutral,0.0,0.04726,0.090208,0.122957,0.465845,0.307358,0,0,0
84,2017-07-22,18:00:01,Evening,WT,AFT’s Randi Weingarten blasts school-choice reforms as ‘polite cousins of segregation’,neutral,0.0,0.151137,0.06077,0.115003,0.090803,0.616011,0,0,0
85,2017-07-22,18:00:01,Evening,WT,Trump’s new White House communications chief has voiced support for gun control,neutral,0.0,0.274591,0.390536,0.197685,0.113297,0.190278,0,1,0
86,2017-07-22,18:00:01,Evening,WT,"Preet Bharara, ousted federal prosecutor, blasts Trump over Mueller probe reports",neutral,0.0,0.421521,0.029349,0.095337,0.057406,0.182893,0,1,0
87,2017-07-22,18:00:01,Evening,WT,VP Pence implores senators to ‘step up’ on health care bill,neutral,0.0,0.056608,0.03141,0.054854,0.073624,0.092852,0,0,0
88,2017-07-22,18:00:01,Evening,WT,"Sean Spicer resigns as White House press secretary, calls Scaramucci hire a mistake",negative,-0.315773,0.287068,0.316251,0.399922,0.157411,0.032668,0,0,0
89,2017-07-22,18:00:01,Evening,WT,"Trump to order major review of defense industrial base, improved military readiness",neutral,0.0,0.360658,0.154995,0.020043,0.095699,0.082008,0,1,0
90,2017-07-22,18:00:01,Evening,WT,Former CBO directors defend agency’s integrity ,neutral,0.0,0.211289,0.043455,0.225408,0.300864,0.128922,0,0,0
91,2017-07-22,18:00:01,Evening,WT,Trump’s legal team making major changes: Reports,neutral,0.0,0.083641,0.065887,0.105373,0.060375,0.110578,0,1,0
92,2017-07-22,18:00:01,Evening,CBC,Many Indigenous families not applying for Canada child benefit: documents,neutral,0.0,0.05856,0.049126,0.019824,0.133929,0.224482,0,0,0
93,2017-07-22,18:00:01,Evening,CBC,"Watch Power & Politics for July 21, 2017",positive,0.524067,0.340674,0.064217,0.124518,0.148697,0.198403,0,0,0
94,2017-07-22,18:00:01,Evening,CBC,Khadr's war crimes appeal could hinge on bin Laden propagandist's case,negative,-0.927592,0.341089,0.094213,0.225743,0.440834,0.050466,0,0,0
95,2017-07-22,18:00:01,Evening,CBC,Scheer says anti-Khadr campaign in U.S. media is fair game as NDP cry hypocrisy,neutral,0.0,0.704247,0.084772,0.113646,0.379756,0.016175,0,0,0
96,2017-07-22,18:00:01,Evening,CBC,"Pierre Poilievre's golf shirt a faux pas, elections watchdog rules",positive,0.436391,,,,,,0,0,0
97,2017-07-22,18:00:01,Evening,CBC,'These are our children': Sexual abuse and suicide rate among Indigenous youth,negative,-0.60087,0.666159,0.105401,0.157855,0.302244,0.007464,0,0,0
98,2017-07-22,18:00:01,Evening,CBC,Judicial watchdog finds no problem with judges attending sponsored cocktail parties,neutral,0.0,0.265863,0.05113,0.163771,0.097352,0.340228,0,0,0
99,2017-07-22,18:00:01,Evening,CBC,Trudeau defends his choice for governor general amid revelations about her past,negative,-0.430983,0.29668,0.102646,0.143447,0.288097,0.213951,0,0,1
100,2017-07-22,18:00:01,Evening,CBC,"Watch Power & Politics for July 20, 2017",positive,0.537161,0.340674,0.064217,0.124518,0.148697,0.198403,0,0,0
101,2017-07-22,18:00:01,Evening,CBC,Progressive Conservatives begin voting on proposed unity merger with Wildrose,neutral,0.0,0.154442,0.167875,0.18708,0.294974,0.274371,0,0,0
102,2017-07-22,18:00:01,Evening,CBC,The Pollcast: What the Wildrose-PC merger vote means for Alberta politics,neutral,0.0,0.274745,0.020316,0.231736,0.383589,0.090125,0,0,0
103,2017-07-22,18:00:01,Evening,CBC,"Anger makes people more economically conservative, research suggests",negative,-0.544451,0.20598,0.253195,0.361163,0.225286,0.16026,0,0,0
104,2017-07-22,18:00:01,Evening,CBC,"Supreme Court building to get $1B rehab in 2023, well after systems risk failure",neutral,0.0,0.362541,0.567314,0.038733,0.057308,0.072105,0,0,0
105,2017-07-22,18:00:01,Evening,CBC,Ship that may have sunk admiral's career to be unveiled in Quebec,neutral,0.0,0.258821,0.211206,0.276297,0.149155,0.074223,0,0,0
106,2017-07-22,18:00:01,Evening,CBC,Kelly Knight Craft promises as U.S. ambassador to further Canada relationship,neutral,0.0,0.318507,0.064629,0.042059,0.102993,0.421433,0,0,0
107,2017-07-22,18:00:01,Evening,CBC,"Far-right Quebec group linked to vote against Muslim cemetery, says writer",neutral,0.0,0.138848,0.026485,0.270952,0.470773,0.279438,0,0,0
108,2017-07-23,18:00:00,Evening,RT,Russia is no longer America's 'single' biggest threat – top US general                                                                    ,negative,-0.631088,0.188977,0.816807,0.042162,0.095883,0.04484,0,0,0
109,2017-07-23,18:00:00,Evening,RT,"'We’re bad day away from Russians asking, ‘Why are you still in Syria?’ – top US commander                                                                    ",neutral,0.0,0.519887,0.508724,0.138634,0.121035,0.016951,0,0,0
110,2017-07-23,18:00:00,Evening,RT,‘Israel is playing with fire’: Arab League chief warns amid Jerusalem tensions                                                                    ,neutral,0.0,0.35035,0.191907,0.507931,0.121891,0.10663,0,0,0
111,2017-07-23,18:00:00,Evening,RT,"'Stop, EU': Giant anti-migrant message ploughed into Italian field (VIDEO)                                                                    ",negative,-0.675366,0.454844,0.041008,0.231415,0.077489,0.318641,0,0,0
112,2017-07-23,18:00:00,Evening,RT,Sport cars challenge airplanes in 2nd race at MAKS Air show (VIDEO)                                                                    ,neutral,0.0,0.120407,0.128784,0.062723,0.174476,0.530686,0,0,0
113,2017-07-23,18:00:00,Evening,WT,Hollywood producer: Conservatives can transform culture by going to the movies,neutral,0.0,0.107508,0.414398,0.071065,0.08321,0.330625,0,0,0
114,2017-07-23,18:00:00,Evening,WT,Sen. Al Franken wants Attorney General Jeff Sessions to testify again after anonymous report,negative,-0.577991,0.156302,0.101571,0.272965,0.077676,0.160681,0,0,0
115,2017-07-23,18:00:00,Evening,WT,Sen. Rand Paul says President Trump likely has authority to pardon himself,neutral,0.0,0.322061,0.127167,0.186685,0.057127,0.199965,0,1,0
116,2017-07-23,18:00:00,Evening,WT,Communications director Anthony Scaramucci won’t say if Trump will veto new Russia sanctions,neutral,0.0,0.192981,0.104968,0.109263,0.089191,0.543298,0,1,0
117,2017-07-23,18:00:00,Evening,WT,New Trump communications director says he’ll delete old tweets to avoid ‘distraction’,negative,-0.620619,0.619836,0.169837,0.234789,0.200632,0.034182,0,1,0
118,2017-07-23,18:00:00,Evening,WT,"Sen. Gardner stays cool as pro-Obamacare activists target him with sit-ins, shout-downs",neutral,0.0,0.143639,0.289119,0.254451,0.221453,0.199189,0,0,0
119,2017-07-23,18:00:00,Evening,WT,Congress strikes deal to stiffen Russia sanctions; Trump questions boost bill,neutral,0.0,0.108767,0.116927,0.292749,0.253957,0.143244,0,1,0
120,2017-07-23,18:00:00,Evening,WT,Trump tweets ‘the U.S. President has the complete power to pardon’,positive,0.436383,0.131341,0.035175,0.143701,0.280548,0.337102,0,1,0
121,2017-07-23,18:00:00,Evening,WT,Boss of firm behind anti-Trump dossier to plead the Fifth at congressional hearing,negative,-0.651379,0.135338,0.191962,0.252246,0.275273,0.262374,0,1,0
122,2017-07-23,18:00:00,Evening,WT,Senate ref flags key parts of GOP health bill plan,neutral,0.0,0.049776,0.049225,0.10195,0.072737,0.015093,0,0,0
123,2017-07-23,18:00:00,Evening,WT,Sarah Huckabee Sanders promoted to White House press secretary,neutral,0.0,0.088791,0.190019,0.136287,0.497048,0.184213,0,0,0
124,2017-07-23,18:00:00,Evening,WT,Anthony Scaramucci meets the press; Sarah Huckabee Sanders promoted,neutral,0.0,0.04726,0.090208,0.122957,0.465845,0.307358,0,0,0
125,2017-07-23,18:00:00,Evening,WT,AFT’s Randi Weingarten blasts school-choice reforms as ‘polite cousins of segregation’,neutral,0.0,0.151137,0.06077,0.115003,0.090803,0.616011,0,0,0
126,2017-07-23,18:00:00,Evening,WT,Trump’s new White House communications chief has voiced support for gun control,neutral,0.0,0.274591,0.390536,0.197685,0.113297,0.190278,0,1,0
127,2017-07-23,18:00:00,Evening,WT,"Preet Bharara, ousted federal prosecutor, blasts Trump over Mueller probe reports",neutral,0.0,0.421521,0.029349,0.095337,0.057406,0.182893,0,1,0
128,2017-07-23,18:00:00,Evening,CBC,Thousands free to return home as some B.C. wildfire evacuation orders downgraded,negative,-0.6572,0.233083,0.062109,0.104154,0.056573,0.159121,0,0,0
129,2017-07-23,18:00:00,Evening,CBC,Illegal border crossings by asylum seekers decline in Manitoba but spike in Quebec,negative,-0.744114,0.193741,0.131668,0.231238,0.155623,0.141579,0,0,0
130,2017-07-23,18:00:00,Evening,CBC,"In historic 1st, transgender inmate wins transfer to women's prison",neutral,0.0,0.275068,0.050379,0.171689,0.331787,0.187426,0,0,0
131,2017-07-23,18:00:00,Evening,CBC,Many Indigenous families not applying for Canada child benefit: documents,neutral,0.0,0.05856,0.049126,0.019824,0.133929,0.224482,0,0,0
132,2017-07-23,18:00:00,Evening,CBC,"Watch Power & Politics for July 21, 2017",positive,0.524067,0.340674,0.064217,0.124518,0.148697,0.198403,0,0,0
133,2017-07-23,18:00:00,Evening,CBC,Khadr's war crimes appeal could hinge on bin Laden propagandist's case,negative,-0.927592,0.341089,0.094213,0.225743,0.440834,0.050466,0,0,0
134,2017-07-23,18:00:00,Evening,CBC,Scheer says anti-Khadr campaign in U.S. media is fair game as NDP cry hypocrisy,neutral,0.0,0.704247,0.084772,0.113646,0.379756,0.016175,0,0,0
135,2017-07-23,18:00:00,Evening,CBC,"Pierre Poilievre's golf shirt a faux pas, elections watchdog rules",positive,0.436391,,,,,,0,0,0
136,2017-07-23,18:00:00,Evening,CBC,'These are our children': Sexual abuse and suicide rate among Indigenous youth,negative,-0.60087,0.666159,0.105401,0.157855,0.302244,0.007464,0,0,0
137,2017-07-23,18:00:00,Evening,CBC,Judicial watchdog finds no problem with judges attending sponsored cocktail parties,neutral,0.0,0.265863,0.05113,0.163771,0.097352,0.340228,0,0,0
138,2017-07-23,18:00:00,Evening,CBC,Trudeau defends his choice for governor general amid revelations about her past,negative,-0.430983,0.29668,0.102646,0.143447,0.288097,0.213951,0,0,1
139,2017-07-23,18:00:00,Evening,CBC,"Watch Power & Politics for July 20, 2017",positive,0.537161,0.340674,0.064217,0.124518,0.148697,0.198403,0,0,0
140,2017-07-23,18:00:00,Evening,CBC,Progressive Conservatives begin voting on proposed unity merger with Wildrose,neutral,0.0,0.154442,0.167875,0.18708,0.294974,0.274371,0,0,0
141,2017-07-23,18:00:00,Evening,CBC,The Pollcast: What the Wildrose-PC merger vote means for Alberta politics,neutral,0.0,0.274745,0.020316,0.231736,0.383589,0.090125,0,0,0
142,2017-07-23,18:00:00,Evening,CBC,"Anger makes people more economically conservative, research suggests",negative,-0.544451,0.20598,0.253195,0.361163,0.225286,0.16026,0,0,0
143,2017-07-23,18:00:00,Evening,CBC,"Supreme Court building to get $1B rehab in 2023, well after systems risk failure",neutral,0.0,0.362541,0.567314,0.038733,0.057308,0.072105,0,0,0
144,2017-07-24,18:00:00,Evening,RT,Armed Chinese jets drive off US spy plane over Yellow Sea                                                                    ,neutral,0.0,0.076049,0.453561,0.176573,0.165174,0.231378,0,0,0
145,2017-07-24,18:00:00,Evening,RT,‘Mass hysteria’ in US politics over alleged Russian meddling – Lavrov                                                                     ,negative,-0.321466,0.182455,0.456967,0.052018,0.14521,0.075749,0,0,0
146,2017-07-24,18:00:00,Evening,RT,Brussels to act ‘within days’ if US sanctions hurt EU trade with Russia – internal memo                                                                     ,negative,-0.425777,0.590731,0.312547,0.102061,0.04144,0.109876,0,0,0
147,2017-07-24,18:00:00,Evening,RT,Sweden to hold ‘biggest military exercise in decades’ with NATO amid fears over Russia                                                                    ,neutral,0.0,0.165262,0.866242,0.005383,0.025982,0.037676,0,0,0
148,2017-07-24,18:00:00,Evening,RT,"British, Turkish warships arrive in Ukraine for NATO Black Sea drills (PHOTOS)                                                                    ",neutral,0.0,0.215761,0.052415,0.137014,0.040321,0.515107,0,0,0
149,2017-07-24,18:00:00,Evening,WT,Ohio Gov. John Kasich blasts Senate GOP health care strategy,negative,-0.468161,0.326841,0.03366,0.18108,0.259418,0.306732,0,0,0
