ID,DATE,TIME,TIME_OF_DAY,NETWORK,HEADLINE,SENTIMENT_LABEL,SENTIMENT_SCORE,EMOTION_SADNESS,EMOTION_FEAR,EMOTION_ANGER,EMOTION_DISGUST,EMOTION_JOY,PUTIN,TRUMP,TRUDEAU
17,2017-07-12,11:00:00,Morning,CBC,'What is going on?': Family members want to know what's happening to MMIWG inquiry,neutral,0.0,0.32946,0.109761,0.119055,0.045099,0.045933,0,0,0
18,2017-07-12,11:00:00,Morning,CBC,"Carbon pricing, pensions addressed by NDP leadership candidates at Saskatoon debate",neutral,0.0,0.216514,0.19266,0.06359,0.252934,0.009223,0,0,0
19,2017-07-12,11:00:00,Morning,CBC,Missing and murdered inquiry to forge ahead despite resignation of key commissioner,negative,-0.646526,0.626424,0.080227,0.276212,0.11458,0.053483,0,0,0
20,2017-07-12,11:00:00,Morning,CBC,Trudeau to hold formal bilateral meeting with U.S. VP Mike Pence,neutral,0.0,0.173057,0.033979,0.085109,0.035057,0.090363,0,0,1
21,2017-07-12,11:00:00,Morning,CBC,"Canada stumps up cash for family planning in developing world, but won't criticize Trump for stepping back",negative,-0.570372,0.312388,0.047231,0.050086,0.110045,0.322439,0,1,0
22,2017-07-12,11:00:00,Morning,CBC,"Watch Power & Politics for July 11, 2017",positive,0.608044,0.501142,0.044394,0.112832,0.1756,0.145223,0,0,0
23,2017-07-12,11:00:00,Morning,CBC,Justin Trudeau will attend Calgary Stampede after initially bucking event,negative,-0.406753,0.360044,0.018504,0.192251,0.263458,0.086917,0,0,1
24,2017-07-12,11:00:00,Morning,CBC,Former U.S. special forces soldier calls Justin Trudeau an Omar Khadr 'groupie',neutral,0.0,0.352859,0.154207,0.217304,0.328986,0.036987,0,0,1
25,2017-07-12,11:00:00,Morning,CBC,Poloz may tap the interest-rate brakes as a promise and a warning: Don Pittis,negative,-0.757098,0.084747,0.379089,0.056584,0.115494,0.012166,0,0,0
26,2017-07-12,11:00:00,Morning,CBC,"Majority of Canadians oppose Omar Khadr settlement, poll suggests",neutral,0.0,0.117541,0.024169,0.095783,0.282128,0.030708,0,0,0
27,2017-07-12,11:00:00,Morning,CBC,Catholic bishops say Trudeau playing politics with abortion in foreign aid,neutral,0.0,0.205497,0.034159,0.032673,0.531062,0.014032,0,0,1
28,2017-07-12,11:00:00,Morning,CBC,'It was the happiest moment': Asylum seekers who took risky Central American corridor cross into Canada,negative,-0.649201,0.099288,0.107516,0.039436,0.035638,0.599312,0,0,0
29,2017-07-12,11:00:00,Morning,CBC,Relatives of slain U.S. soldier want urgent freeze on Omar Khadr's assets,negative,-0.419543,0.283762,0.169862,0.25706,0.121771,0.014452,0,0,0
30,2017-07-12,11:00:00,Morning,CBC,G19 + 1: Division among G20 leaders and what comes next,neutral,0.0,0.207265,0.122516,0.087352,0.113952,0.1854,0,0,0
31,2017-07-12,11:00:00,Morning,CBC,"Parks Canada preparing for busy Canada 150 season, including patrons behaving badly",negative,-0.395837,0.36251,0.147319,0.235188,0.243511,0.034899,0,0,0
32,2017-07-13,11:00:01,Morning,CBC,Former astronaut Julie Payette to be Canada's next governor general,neutral,0.0,0.263381,0.122293,0.109868,0.193667,0.190061,0,0,0
33,2017-07-13,11:00:01,Morning,CBC,3 reasons the interest rate hike is good for the Trudeau Liberals,positive,0.747059,0.157146,0.016846,0.074209,0.308843,0.469893,0,0,1
34,2017-07-13,11:00:01,Morning,CBC,Omar Khadr fights attempt by soldier's widow to freeze his assets,negative,-0.413576,0.592513,0.242899,0.154527,0.127652,0.00573,0,0,0
35,2017-07-13,11:00:01,Morning,CBC,"Watch Power & Politics for July 12, 2017",positive,0.574348,0.501142,0.044394,0.112832,0.1756,0.145223,0,0,0
36,2017-07-13,11:00:01,Morning,CBC,What 3 legal minds think about the Omar Khadr settlement,neutral,0.0,0.140624,0.168885,0.161364,0.062307,0.256602,0,0,0
37,2017-07-13,11:00:01,Morning,CBC,Bank of Canada raises interest rate for 1st time in 7 years to 0.75%,negative,-0.526206,0.249858,0.050646,0.058354,0.089373,0.275828,0,0,0
38,2017-07-13,11:00:01,Morning,CBC,Canadian military exchange pilots flew in combat: documents,neutral,0.0,0.121176,0.133597,0.13757,0.293365,0.033898,0,0,0
39,2017-07-13,11:00:01,Morning,CBC,Don't drain the swamp: report says wetlands help avert flood damage,negative,-0.776631,0.28728,0.323545,0.221157,0.065788,0.005999,0,0,0
40,2017-07-13,11:00:01,Morning,CBC,"Manitoba families want national MMIWG inquiry commissioners replaced, regional inquiry created",neutral,0.0,0.183581,0.029994,0.096102,0.16095,0.273637,0,0,0
41,2017-07-13,11:00:01,Morning,CBC,'What is going on?': Family members want to know what's happening to MMIWG inquiry,neutral,0.0,0.32946,0.109761,0.119055,0.045099,0.045933,0,0,0
42,2017-07-13,11:00:01,Morning,CBC,"Montreal nixes sovereignist group's plan to mark Charles de Gaulle's 'Vive le Quebec libre!"" speech",positive,0.688072,,,,,,0,0,0
43,2017-07-13,11:00:01,Morning,CBC,"Carbon pricing, pensions addressed by NDP leadership candidates at Saskatoon debate",neutral,0.0,0.216514,0.19266,0.06359,0.252934,0.009223,0,0,0
44,2017-07-13,11:00:01,Morning,CBC,Missing and murdered inquiry to forge ahead despite resignation of key commissioner,negative,-0.646526,0.626424,0.080227,0.276212,0.11458,0.053483,0,0,0
45,2017-07-13,11:00:01,Morning,CBC,Trudeau to hold formal bilateral meeting with U.S. VP Mike Pence,neutral,0.0,0.173057,0.033979,0.085109,0.035057,0.090363,0,0,1
46,2017-07-13,11:00:01,Morning,CBC,"Canada stumps up cash for family planning in developing world, but won't criticize Trump for stepping back",negative,-0.570372,0.312388,0.047231,0.050086,0.110045,0.322439,0,1,0
47,2017-07-13,11:00:01,Morning,CBC,"Watch Power & Politics for July 11, 2017",positive,0.608044,0.501142,0.044394,0.112832,0.1756,0.145223,0,0,0
48,2017-07-14,11:00:01,Morning,CBC,Trump promises to tax steel imports as Trudeau heads to American governors gathering,neutral,0.0,0.203525,0.059992,0.056371,0.357102,0.0411,0,1,1
49,2017-07-14,11:00:01,Morning,CBC,"Watch Power & Politics for July 13, 2017",neutral,0.0,0.501142,0.044394,0.112832,0.1756,0.145223,0,0,0
50,2017-07-14,11:00:01,Morning,CBC,Federal government to downsize failing Canada.ca project,negative,-0.68854,0.358195,0.1921,0.320627,0.280419,0.018185,0,0,0
51,2017-07-14,11:00:01,Morning,CBC,'Unquestionably qualified': Ex-astronaut Julie Payette formally introduced as Canada's next GG,positive,0.828243,0.117441,0.05991,0.142997,0.176512,0.093406,0,0,0
52,2017-07-14,11:00:01,Morning,CBC,"PM sidesteps calls to reboot inquiry into missing, murdered Indigenous women and girls",negative,-0.923355,0.426875,0.083409,0.143676,0.565027,0.004196,0,0,0
53,2017-07-14,11:00:01,Morning,CBC,The Pollcast: The story of Canada's first elections,neutral,0.0,0.326981,0.166913,0.19098,0.246722,0.136875,0,0,0
54,2017-07-14,11:00:01,Morning,CBC,"Jagmeet Singh tops NDP leadership endorsements, but front-runner status yet to be confirmed",neutral,0.0,0.019663,0.158677,0.023705,0.035009,0.061,0,0,0
55,2017-07-14,11:00:01,Morning,CBC,Judge rejects request to freeze Omar Khadr's assets,neutral,0.0,0.59823,0.080509,0.201414,0.09211,0.006336,0,0,0
56,2017-07-14,11:00:01,Morning,CBC,Trudeau looks to court U.S. governors as NAFTA talks loom,neutral,0.0,0.1444,0.139614,0.172943,0.189868,0.08826,0,0,1
57,2017-07-14,11:00:01,Morning,CBC,Wynne heads to U.S. at 'critical moment' in trade relationship,neutral,0.0,0.430716,0.052141,0.072483,0.027459,0.390924,0,0,0
58,2017-07-14,11:00:01,Morning,CBC,'What is going on?': Family members want to know what's happening to MMIWG inquiry,neutral,0.0,0.32946,0.109761,0.119055,0.045099,0.045933,0,0,0
59,2017-07-14,11:00:01,Morning,CBC,"Montreal nixes sovereignist group's plan to mark Charles de Gaulle's 'Vive le Quebec libre!"" speech",positive,0.688072,,,,,,0,0,0
60,2017-07-14,11:00:01,Morning,CBC,"Carbon pricing, pensions addressed by NDP leadership candidates at Saskatoon debate",neutral,0.0,0.216514,0.19266,0.06359,0.252934,0.009223,0,0,0
61,2017-07-14,11:00:01,Morning,CBC,Missing and murdered inquiry to forge ahead despite resignation of key commissioner,negative,-0.646526,0.626424,0.080227,0.276212,0.11458,0.053483,0,0,0
62,2017-07-14,11:00:01,Morning,CBC,Trudeau to hold formal bilateral meeting with U.S. VP Mike Pence,neutral,0.0,0.173057,0.033979,0.085109,0.035057,0.090363,0,0,1
63,2017-07-14,11:00:01,Morning,CBC,"Canada stumps up cash for family planning in developing world, but won't criticize Trump for stepping back",negative,-0.570372,0.312388,0.047231,0.050086,0.110045,0.322439,0,1,0
64,2017-07-15,11:00:01,Morning,CBC,"Watch Power & Politics for July 14, 2017",positive,0.564077,0.501142,0.044394,0.112832,0.1756,0.145223,0,0,0
65,2017-07-15,11:00:01,Morning,CBC,Candidates from the North invited to apply for Supreme Court seat,neutral,0.0,0.325001,0.087753,0.034552,0.223367,0.061287,0,0,0
66,2017-07-15,11:00:01,Morning,CBC,Transport Canada's Arctic drone project delayed 2 years by arms-control rules,neutral,0.0,0.476449,0.135709,0.137212,0.177228,0.113107,0,0,0
67,2017-07-15,11:00:01,Morning,CBC,How Julie Payette became the next governor general,neutral,0.0,0.232101,0.168664,0.16223,0.06065,0.261519,0,0,0
68,2017-07-15,11:00:01,Morning,CBC,Candidates from the North invited to apply for Supreme Court seat,neutral,0.0,0.325001,0.087753,0.034552,0.223367,0.061287,0,0,0
69,2017-07-15,11:00:01,Morning,CBC,"$35M lawsuit alleges racist, sexist and homophobic discrimination at CSIS",negative,-0.854225,0.156797,0.042639,0.232265,0.381706,0.007398,0,0,0
70,2017-07-15,11:00:01,Morning,CBC,Why one U.S. governor says he'll be Canada's ally if NAFTA talks go sideways,negative,-0.796698,0.376037,0.188001,0.178607,0.127506,0.103834,0,0,0
71,2017-07-15,11:00:01,Morning,CBC,Trudeau says fighting Khadr was a losing proposition and could have cost taxpayers up to $40M,negative,-0.71145,0.439242,0.160125,0.384699,0.124657,0.010831,0,0,1
72,2017-07-15,11:00:01,Morning,CBC,"Families of missing, murdered Indigenous women split over how inquiry should proceed",negative,-0.826871,0.439982,0.089476,0.154506,0.53367,0.009358,0,0,0
73,2017-07-15,11:00:01,Morning,CBC,Omar Khadr's legal battles could last for years,negative,-0.664539,0.512663,0.196273,0.136252,0.025526,0.110101,0,0,0
74,2017-07-15,11:00:01,Morning,CBC,Trump promises to tax steel imports as Trudeau heads to American governors gathering,neutral,0.0,0.203525,0.059992,0.056371,0.357102,0.0411,0,1,1
75,2017-07-15,11:00:01,Morning,CBC,"Watch Power & Politics for July 13, 2017",neutral,0.0,0.501142,0.044394,0.112832,0.1756,0.145223,0,0,0
76,2017-07-15,11:00:01,Morning,CBC,Federal government to downsize failing Canada.ca project,negative,-0.68854,0.358195,0.1921,0.320627,0.280419,0.018185,0,0,0
77,2017-07-15,11:00:01,Morning,CBC,'Unquestionably qualified': Ex-astronaut Julie Payette formally introduced as Canada's next GG,positive,0.828243,0.117441,0.05991,0.142997,0.176512,0.093406,0,0,0
78,2017-07-15,11:00:01,Morning,CBC,"PM sidesteps calls to reboot inquiry into missing, murdered Indigenous women and girls",negative,-0.923355,0.426875,0.083409,0.143676,0.565027,0.004196,0,0,0
79,2017-07-15,11:00:01,Morning,CBC,The Pollcast: The story of Canada's first elections,neutral,0.0,0.326981,0.166913,0.19098,0.246722,0.136875,0,0,0
80,2017-07-16,11:00:00,Morning,CBC,Trudeau stresses close trading relationships in speech to U.S. governors,negative,-0.418393,0.447551,0.350419,0.27126,0.020224,0.104019,0,0,1
81,2017-07-16,11:00:00,Morning,CBC,"Veil of secrecy prevents CSIS employees from speaking out, say ex-officers",negative,-0.555341,0.305958,0.061744,0.347231,0.326436,0.010922,0,0,0
82,2017-07-16,11:00:00,Morning,CBC,Trudeau says he did not reach out to soldier's widow in wake of Khadr payout,negative,-0.711505,0.668367,0.238007,0.157602,0.086895,0.013068,0,0,1
83,2017-07-16,11:00:00,Morning,CBC,Indigenous leaders to boycott Monday's meeting with premiers,negative,-0.394061,0.162803,0.059289,0.183929,0.352588,0.28332,0,0,0
84,2017-07-16,11:00:00,Morning,CBC,"Watch Power & Politics for July 14, 2017",positive,0.564077,0.501142,0.044394,0.112832,0.1756,0.145223,0,0,0
85,2017-07-16,11:00:00,Morning,CBC,Candidates from the North invited to apply for Supreme Court seat,neutral,0.0,0.325001,0.087753,0.034552,0.223367,0.061287,0,0,0
86,2017-07-16,11:00:00,Morning,CBC,Transport Canada's Arctic drone project delayed 2 years by arms-control rules,neutral,0.0,0.476449,0.135709,0.137212,0.177228,0.113107,0,0,0
87,2017-07-16,11:00:00,Morning,CBC,How Julie Payette became the next governor general,neutral,0.0,0.232101,0.168664,0.16223,0.06065,0.261519,0,0,0
88,2017-07-16,11:00:00,Morning,CBC,Candidates from the North invited to apply for Supreme Court seat,neutral,0.0,0.325001,0.087753,0.034552,0.223367,0.061287,0,0,0
89,2017-07-16,11:00:00,Morning,CBC,"$35M lawsuit alleges racist, sexist and homophobic discrimination at CSIS",negative,-0.854225,0.156797,0.042639,0.232265,0.381706,0.007398,0,0,0
90,2017-07-16,11:00:00,Morning,CBC,Why one U.S. governor says he'll be Canada's ally if NAFTA talks go sideways,negative,-0.796698,0.376037,0.188001,0.178607,0.127506,0.103834,0,0,0
91,2017-07-16,11:00:00,Morning,CBC,Trudeau says fighting Khadr was a losing proposition and could have cost taxpayers up to $40M,negative,-0.71145,0.439242,0.160125,0.384699,0.124657,0.010831,0,0,1
92,2017-07-16,11:00:00,Morning,CBC,"Families of missing, murdered Indigenous women split over how inquiry should proceed",negative,-0.826871,0.439982,0.089476,0.154506,0.53367,0.009358,0,0,0
93,2017-07-16,11:00:00,Morning,CBC,Omar Khadr's legal battles could last for years,negative,-0.664539,0.512663,0.196273,0.136252,0.025526,0.110101,0,0,0
94,2017-07-16,11:00:00,Morning,CBC,Trump promises to tax steel imports as Trudeau heads to American governors gathering,neutral,0.0,0.203525,0.059992,0.056371,0.357102,0.0411,0,1,1
95,2017-07-16,11:00:00,Morning,CBC,"Watch Power & Politics for July 13, 2017",neutral,0.0,0.501142,0.044394,0.112832,0.1756,0.145223,0,0,0
96,2017-07-17,11:00:01,Morning,CBC,Marilyn Poitras on why she resigned as MMIWG commissioner and her hopes for change,neutral,0.0,0.099072,0.192895,0.113518,0.071008,0.165226,0,0,0
97,2017-07-17,11:00:01,Morning,CBC,Freeland 'cautiously optimistic' after hearing Pence's 'win-win-win' comment,positive,0.947993,0.034714,0.061183,0.043354,0.050145,0.808107,0,0,0
98,2017-07-17,11:00:01,Morning,CBC," 'We're still human beings,' says inmate as trial continues on solitary confinement",negative,-0.675067,0.230206,0.110162,0.11183,0.361345,0.073529,0,0,0
99,2017-07-17,11:00:01,Morning,CBC,Love and loathing as Trudeau touches down for Calgary Stampede,negative,-0.63415,0.006951,0.008086,0.022637,0.025644,0.899593,0,0,1
100,2017-07-17,11:00:01,Morning,CBC,Trudeau stresses close trading relationships in speech to U.S. governors,negative,-0.418393,0.447551,0.350419,0.27126,0.020224,0.104019,0,0,1
101,2017-07-17,11:00:01,Morning,CBC,"Veil of secrecy prevents CSIS employees from speaking out, say ex-officers",negative,-0.555341,0.305958,0.061744,0.347231,0.326436,0.010922,0,0,0
102,2017-07-17,11:00:01,Morning,CBC,Trudeau says he did not reach out to soldier's widow in wake of Khadr payout,negative,-0.711505,0.668367,0.238007,0.157602,0.086895,0.013068,0,0,1
103,2017-07-17,11:00:01,Morning,CBC,Indigenous leaders to boycott Monday's meeting with premiers,negative,-0.394061,0.162803,0.059289,0.183929,0.352588,0.28332,0,0,0
104,2017-07-17,11:00:01,Morning,CBC,"Watch Power & Politics for July 14, 2017",positive,0.564077,0.501142,0.044394,0.112832,0.1756,0.145223,0,0,0
105,2017-07-17,11:00:01,Morning,CBC,Candidates from the North invited to apply for Supreme Court seat,neutral,0.0,0.325001,0.087753,0.034552,0.223367,0.061287,0,0,0
106,2017-07-17,11:00:01,Morning,CBC,Transport Canada's Arctic drone project delayed 2 years by arms-control rules,neutral,0.0,0.476449,0.135709,0.137212,0.177228,0.113107,0,0,0
107,2017-07-17,11:00:01,Morning,CBC,How Julie Payette became the next governor general,neutral,0.0,0.232101,0.168664,0.16223,0.06065,0.261519,0,0,0
108,2017-07-17,11:00:01,Morning,CBC,Candidates from the North invited to apply for Supreme Court seat,neutral,0.0,0.325001,0.087753,0.034552,0.223367,0.061287,0,0,0
109,2017-07-17,11:00:01,Morning,CBC,"$35M lawsuit alleges racist, sexist and homophobic discrimination at CSIS",negative,-0.854225,0.156797,0.042639,0.232265,0.381706,0.007398,0,0,0
110,2017-07-17,11:00:01,Morning,CBC,Why one U.S. governor says he'll be Canada's ally if NAFTA talks go sideways,negative,-0.796698,0.376037,0.188001,0.178607,0.127506,0.103834,0,0,0
111,2017-07-17,11:00:01,Morning,CBC,Trudeau says fighting Khadr was a losing proposition and could have cost taxpayers up to $40M,negative,-0.71145,0.439242,0.160125,0.384699,0.124657,0.010831,0,0,1
112,2017-07-18,11:00:01,Morning,CBC,Trade talks with Trump and the race for new pot rules top agenda for premiers' meeting,neutral,0.0,0.161414,0.066657,0.097849,0.107877,0.567801,0,1,0
113,2017-07-18,11:00:01,Morning,CBC,"Graves of 45,000 veterans in disrepair due to funding shortfall: audit",negative,-0.6872,0.297842,0.151168,0.066906,0.086791,0.1402,0,0,0
114,2017-07-18,11:00:01,Morning,CBC,Canada funds Europe-based missile defence program but won't join one at home,negative,-0.64914,0.090154,0.07448,0.02544,0.358254,0.037264,0,0,0
115,2017-07-18,11:00:01,Morning,CBC,"Federal government looks to shore up seniors benefits program to prevent fraud, mistakes",negative,-0.586003,0.305185,0.228524,0.265485,0.070872,0.036313,0,0,0
116,2017-07-18,11:00:01,Morning,CBC,'Missed opportunity': B.C.'s John Horgan will skip premiers meeting in Alberta,negative,-0.895449,0.089726,0.018607,0.045242,0.024617,0.445381,0,0,0
117,2017-07-18,11:00:01,Morning,CBC,Renaming Ryerson University is a poor way to deal with Canada's ugly past,negative,-0.798674,0.577856,0.220427,0.148331,0.293383,0.004355,0,0,0
118,2017-07-18,11:00:01,Morning,CBC,5 things to watch as U.S. reveals its NAFTA objectives,neutral,0.0,0.303352,0.284137,0.038304,0.032106,0.416673,0,0,0
119,2017-07-18,11:00:01,Morning,CBC,Marilyn Poitras on why she resigned as MMIWG commissioner and her hopes for change,neutral,0.0,0.099072,0.192895,0.113518,0.071008,0.165226,0,0,0
120,2017-07-18,11:00:01,Morning,CBC,Military veterans still struggle to find meaningful private sector work,negative,-0.792157,0.528994,0.41437,0.069656,0.17646,0.022746,0,0,0
121,2017-07-18,11:00:01,Morning,CBC,Freeland 'cautiously optimistic' after hearing Pence's 'win-win-win' comment,positive,0.947993,0.034714,0.061183,0.043354,0.050145,0.808107,0,0,0
122,2017-07-18,11:00:01,Morning,CBC," 'We're still human beings,' says inmate as trial continues on solitary confinement",negative,-0.675067,0.230206,0.110162,0.11183,0.361345,0.073529,0,0,0
123,2017-07-18,11:00:01,Morning,CBC,Love and loathing as Trudeau touches down for Calgary Stampede,negative,-0.63415,0.006951,0.008086,0.022637,0.025644,0.899593,0,0,1
124,2017-07-18,11:00:01,Morning,CBC,Trudeau stresses close trading relationships in speech to U.S. governors,negative,-0.418393,0.447551,0.350419,0.27126,0.020224,0.104019,0,0,1
125,2017-07-18,11:00:01,Morning,CBC,"Veil of secrecy prevents CSIS employees from speaking out, say ex-officers",negative,-0.555341,0.305958,0.061744,0.347231,0.326436,0.010922,0,0,0
126,2017-07-18,11:00:01,Morning,CBC,Trudeau says he did not reach out to soldier's widow in wake of Khadr payout,negative,-0.711505,0.668367,0.238007,0.157602,0.086895,0.013068,0,0,1
127,2017-07-18,11:00:01,Morning,CBC,Indigenous leaders to boycott Monday's meeting with premiers,negative,-0.394061,0.162803,0.059289,0.183929,0.352588,0.28332,0,0,0
128,2017-07-19,11:00:00,Morning,CBC,Buzz kill? Brian Pallister pushes premiers to delay legalization of pot by 1 year,negative,-0.662332,0.603546,0.06455,0.391388,0.123602,0.004173,0,0,0
129,2017-07-19,11:00:00,Morning,CBC,Finance Minister Bill Morneau proposes tax changes to close loopholes for wealthy,neutral,0.0,0.194673,0.06383,0.107971,0.136226,0.088282,0,0,0
130,2017-07-19,11:00:00,Morning,CBC,"Watch Power & Politics for July 18, 2017",positive,0.596036,0.501142,0.044394,0.112832,0.1756,0.145223,0,0,0
131,2017-07-19,11:00:00,Morning,CBC,Measures protecting Canadian dairy industry under fire at U.S. NAFTA hearing,neutral,0.0,0.165238,0.06392,0.128252,0.355582,0.132746,0,0,0
132,2017-07-19,11:00:00,Morning,CBC,Canadian retailers worry as Trump eyes duty-free threshold increase in NAFTA talks,neutral,0.0,0.107254,0.747533,0.078398,0.118187,0.025007,0,1,0
133,2017-07-19,11:00:00,Morning,CBC,B.C.'s new NDP government sworn into office,negative,-0.515578,0.156932,0.172164,0.304466,0.400937,0.119725,0,0,0
134,2017-07-19,11:00:00,Morning,CBC,Canada's U.S. ambassador says there will be no rush to sign 'bad deal' in new NAFTA,negative,-0.655432,0.65741,0.195383,0.212881,0.140653,0.0171,0,0,0
135,2017-07-19,11:00:00,Morning,CBC,'Come to CRA before we go to you': International deal designed to expose offshore tax cheats,negative,-0.816204,0.138795,0.1167,0.542498,0.210134,0.021552,0,0,0
136,2017-07-19,11:00:00,Morning,CBC,Telecom exec Ian Scott to be next CRTC chair starting September,neutral,0.0,0.157952,0.117371,0.075167,0.068679,0.236827,0,0,0
137,2017-07-19,11:00:00,Morning,CBC,"After Trump's tough talk, NAFTA proposals look more like light reno than demolition",negative,-0.494125,0.658233,0.241549,0.097871,0.012548,0.05769,0,1,0
138,2017-07-19,11:00:00,Morning,CBC,Which premiers are secure and which ones are worried at premiers conference,neutral,0.0,0.210911,0.582292,0.094196,0.084756,0.040597,0,0,0
139,2017-07-19,11:00:00,Morning,CBC,"Trump administration reveals goals ahead of NAFTA talks with Canada, Mexico",neutral,0.0,0.230649,0.150127,0.020018,0.020521,0.477094,0,1,0
140,2017-07-19,11:00:00,Morning,CBC,Indigenous leaders boycott 'segregated' premiers meeting in Edmonton,negative,-0.488461,0.136097,0.051575,0.169073,0.4075,0.188565,0,0,0
141,2017-07-19,11:00:00,Morning,CBC,B.C. government readies for historic transition amid wildfire crisis,negative,-0.643975,0.208818,0.372809,0.181112,0.138248,0.069953,0,0,0
142,2017-07-19,11:00:00,Morning,CBC,'See you there!' Trudeau to march in Halifax Pride parade Saturday,positive,0.434355,0.058989,0.024034,0.065403,0.117006,0.65451,0,0,1
143,2017-07-19,11:00:00,Morning,CBC,Australian senator resigns after learning she's also Canadian,neutral,0.0,0.127931,0.129712,0.224233,0.252067,0.264657,0,0,0
144,2017-07-20,11:00:00,Morning,CBC,"Andrew Scheer to name Lisa Raitt deputy leader, announce 'gender diverse' House leadership team Thursday",neutral,0.0,0.050262,0.083626,0.08048,0.080787,0.156196,0,0,0
145,2017-07-20,11:00:00,Morning,CBC,NAFTA talks: Trump administration announces Aug. 16 start date in D.C.,neutral,0.0,0.236808,0.073528,0.102368,0.103356,0.185719,0,1,0
146,2017-07-20,11:00:00,Morning,CBC,"Watch Power & Politics for July 19, 2017",neutral,0.0,0.501142,0.044394,0.112832,0.1756,0.145223,0,0,0
147,2017-07-20,11:00:00,Morning,CBC,Health trouble brought on by mould exposure ends sailor's career,neutral,0.0,0.180829,0.139996,0.181365,0.086777,0.425415,0,0,0
148,2017-07-20,11:00:00,Morning,CBC,Ottawa hires consultants to advise on airport sell-offs,neutral,0.0,0.033459,0.040474,0.111738,0.055638,0.009949,0,0,0
149,2017-07-20,11:00:00,Morning,CBC,"Government inaction to blame for unequal access to criminal pardons, lawyers claim",negative,-0.915273,0.285406,0.04427,0.323019,0.543489,0.001586,0,0,0
150,2017-07-20,11:00:00,Morning,CBC,Buzz kill? Brian Pallister pushes premiers to delay legalization of pot by 1 year,negative,-0.662332,0.603546,0.06455,0.391388,0.123602,0.004173,0,0,0
151,2017-07-20,11:00:00,Morning,CBC,Finance Minister Bill Morneau proposes tax changes to close loopholes for wealthy,neutral,0.0,0.194673,0.06383,0.107971,0.136226,0.088282,0,0,0
